CodigoArticulo,LLAVE,VALUE
AB000072,Departamento_1,El Progreso
AB000072,cantidad      ,15.0
AB000072,precio        ,376.5
AB000072,costo         ,256.02
AB000072,fecha         ,Wed Apr 01 00:00:00 CST 2015
AB000073,Descripcion   ,"90210 PURE SEXY TORAND, A SPELLING ENTERTEIMEN DAMA PERFUME 100"
AB000073,Linea         ,Perfumeria
AB000073,CostoPromedio ,291.0
AB000073,CodigoCliente ,U376487
AB000073,NombreCliente ,Kasimir Hahn
AB000073,CodigoTienda  ,T29
AB000073,NombreTienda  ,Tienda 42
AB000073,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000073,Region        ,Norte
AB000073,Departamento  ,Jalapa
AB000073,CodigoPlanta  ,P2
AB000073,NombrePlanta  ,Planta 2
AB000073,Region_1      ,Norte
AB000073,Departamento_1,Escuintla
AB000073,cantidad      ,8.0
AB000073,precio        ,436.5
AB000073,costo         ,288.09000000000003
AB000073,fecha         ,Thu Jan 01 00:00:00 CST 2009
AB000073,Descripcion   ,"90210 PURE SEXY TORAND, A SPELLING ENTERTEIMEN DAMA PERFUME 100"
AB000073,Linea         ,Perfumeria
AB000073,CostoPromedio ,291.0
AB000073,CodigoCliente ,PT97679
AB000073,NombreCliente ,Pede Praesent Industries
AB000073,CodigoTienda  ,T5
AB000073,NombreTienda  ,Tienda 43
AB000073,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000073,Region        ,Norte
AB000073,Departamento  ,Chiquimula
AB000073,CodigoPlanta  ,P4
AB000073,NombrePlanta  ,Planta 4
AB000073,Region_1      ,Sur
AB000073,Departamento_1,Zacapa
AB000073,cantidad      ,10.0
AB000073,precio        ,436.5
AB000073,costo         ,309.915
AB000073,fecha         ,Wed Jan 01 00:00:00 CST 2014
AB000073,Descripcion   ,"90210 PURE SEXY TORAND, A SPELLING ENTERTEIMEN DAMA PERFUME 100"
AB000073,Linea         ,Perfumeria
AB000073,CostoPromedio ,291.0
AB000073,CodigoCliente ,GB95125
AB000073,NombreCliente ,Dolor Sit Amet Institute
AB000073,CodigoTienda  ,T17
AB000073,NombreTienda  ,Tienda 5
AB000073,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000073,Region        ,Norte
AB000073,Departamento  ,Baja Verapaz
AB000073,CodigoPlanta  ,P7
AB000073,NombrePlanta  ,Planta 7
AB000073,Region_1      ,Sur
AB000073,Departamento_1,Retalhuleu
AB000073,cantidad      ,14.0
AB000073,precio        ,436.5
AB000073,costo         ,248.805
AB000073,fecha         ,Fri Apr 01 00:00:00 CST 2016
AB000074,Descripcion   ,"90210 RED JEANS TORAND, A SPELLING ENTERTEIMEN DAMA TOILETTE 100"
AB000074,Linea         ,Perfumeria
AB000074,CostoPromedio ,100.0
AB000074,CodigoCliente ,K734656
AB000074,NombreCliente ,Sean Bernard
AB000074,CodigoTienda  ,T1
AB000074,NombreTienda  ,Tienda 5
AB000074,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000074,Region        ,Norte
AB000074,Departamento  ,Baja Verapaz
AB000074,CodigoPlanta  ,P8
AB000074,NombrePlanta  ,Planta 8
AB000074,Region_1      ,Sur
AB000074,Departamento_1,San Marcos
AB000074,cantidad      ,18.0
AB000074,precio        ,150.0
AB000074,costo         ,120.0
AB000074,fecha         ,Wed Sep 01 00:00:00 CST 2010
AB000074,Descripcion   ,"90210 RED JEANS TORAND, A SPELLING ENTERTEIMEN DAMA TOILETTE 100"
AB000074,Linea         ,Perfumeria
AB000074,CostoPromedio ,100.0
AB000074,CodigoCliente ,ZX55584
AB000074,NombreCliente ,Vulputate Risus Limited
AB000074,CodigoTienda  ,T21
AB000074,NombreTienda  ,Tienda 42
AB000074,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000074,Region        ,Norte
AB000074,Departamento  ,Jalapa
AB000074,CodigoPlanta  ,P10
AB000074,NombrePlanta  ,Planta 1
AB000074,Region_1      ,Norte
AB000074,Departamento_1,Guatemala
AB000074,cantidad      ,5.0
AB000074,precio        ,150.0
AB000074,costo         ,91.5
AB000074,fecha         ,Tue Apr 01 00:00:00 CST 2014
AB000075,Descripcion   ,"90210 SPORT TORAND, A SPELLING ENTERTEIMEN DAMA TOILETTE 100"
AB000075,Linea         ,Perfumeria
AB000075,CostoPromedio ,226.0
AB000075,CodigoCliente ,G631867
AB000075,NombreCliente ,Vivian Sutton
AB000075,CodigoTienda  ,T14
AB000075,NombreTienda  ,Tienda 5
AB000075,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000075,Region        ,Norte
AB000075,Departamento  ,Baja Verapaz
AB000075,CodigoPlanta  ,P10
AB000075,NombrePlanta  ,Planta 1
AB000075,Region_1      ,Norte
AB000075,Departamento_1,Guatemala
AB000075,cantidad      ,18.0
AB000075,precio        ,339.0
AB000075,costo         ,274.59000000000003
AB000075,fecha         ,Tue Nov 01 00:00:00 CST 2005
AB000077,Descripcion   ,"90210 TOUCH OF GOLD TORAND, A SPELLING ENTERTEIMEN DAMA TOILETTE 100"
AB000077,Linea         ,Perfumeria
AB000077,CostoPromedio ,331.0
AB000077,CodigoCliente ,R734251
AB000077,NombreCliente ,Audra Madden
AB000077,CodigoTienda  ,T35
AB000077,NombreTienda  ,Tienda 43
AB000077,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000077,Region        ,Norte
AB000077,Departamento  ,Chiquimula
AB000077,CodigoPlanta  ,P2
AB000077,NombrePlanta  ,Planta 2
AB000077,Region_1      ,Norte
AB000077,Departamento_1,Escuintla
AB000077,cantidad      ,3.0
AB000077,precio        ,496.5
AB000077,costo         ,248.25
AB000077,fecha         ,Tue Dec 01 00:00:00 CST 2009
AB000077,Descripcion   ,"90210 TOUCH OF GOLD TORAND, A SPELLING ENTERTEIMEN DAMA TOILETTE 100"
AB000077,Linea         ,Perfumeria
AB000077,CostoPromedio ,331.0
AB000077,CodigoCliente ,WW15854
AB000077,NombreCliente ,In Ltd
AB000077,CodigoTienda  ,T36
AB000077,NombreTienda  ,Tienda 43
AB000077,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000077,Region        ,Norte
AB000077,Departamento  ,Chiquimula
AB000077,CodigoPlanta  ,P7
AB000077,NombrePlanta  ,Planta 7
AB000077,Region_1      ,Sur
AB000077,Departamento_1,Retalhuleu
AB000077,cantidad      ,25.0
AB000077,precio        ,496.5
AB000077,costo         ,312.795
AB000077,fecha         ,Sun May 01 00:00:00 CST 2016
AB000078,Descripcion   ,"90210 TOUCH OF PARADISE TORAND, A SPELLING ENTERTEIMEN DAMA TOILETTE 100"
AB000078,Linea         ,Perfumeria
AB000078,CostoPromedio ,291.0
AB000078,CodigoCliente ,O584717
AB000078,NombreCliente ,Kaye Davenport
AB000078,CodigoTienda  ,T12
AB000078,NombreTienda  ,Tienda 5
AB000078,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000078,Region        ,Norte
AB000078,Departamento  ,Baja Verapaz
AB000078,CodigoPlanta  ,P4
AB000078,NombrePlanta  ,Planta 4
AB000078,Region_1      ,Sur
AB000078,Departamento_1,Zacapa
AB000078,cantidad      ,15.0
AB000078,precio        ,436.5
AB000078,costo         ,257.53499999999997
AB000078,fecha         ,Sat Jul 01 00:00:00 CST 2006
AB000078,Descripcion   ,"90210 TOUCH OF PARADISE TORAND, A SPELLING ENTERTEIMEN DAMA TOILETTE 100"
AB000078,Linea         ,Perfumeria
AB000078,CostoPromedio ,291.0
AB000078,CodigoCliente ,B218928
AB000078,NombreCliente ,Christian Stanley
AB000078,CodigoTienda  ,T19
AB000078,NombreTienda  ,Tienda 5
AB000078,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000078,Region        ,Norte
AB000078,Departamento  ,Baja Verapaz
AB000078,CodigoPlanta  ,P7
AB000078,NombrePlanta  ,Planta 7
AB000078,Region_1      ,Sur
AB000078,Departamento_1,Retalhuleu
AB000078,cantidad      ,24.0
AB000078,precio        ,436.5
AB000078,costo         ,357.93
AB000078,fecha         ,Wed Feb 01 00:00:00 CST 2017
AB000078,Descripcion   ,"90210 TOUCH OF PARADISE TORAND, A SPELLING ENTERTEIMEN DAMA TOILETTE 100"
AB000078,Linea         ,Perfumeria
AB000078,CostoPromedio ,291.0
AB000078,CodigoCliente ,Z614617
AB000078,NombreCliente ,Ariel Lara
AB000078,CodigoTienda  ,T18
AB000078,NombreTienda  ,Tienda 5
AB000078,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000078,Region        ,Norte
AB000078,Departamento  ,Baja Verapaz
AB000078,CodigoPlanta  ,P6
AB000078,NombrePlanta  ,Planta 6
AB000078,Region_1      ,Occidente
AB000078,Departamento_1,Quetzaltenango
AB000078,cantidad      ,22.0
AB000078,precio        ,436.5
AB000078,costo         ,226.98000000000002
AB000078,fecha         ,Sat Oct 01 00:00:00 CST 2016
AB000079,Descripcion   ,"90210 VERY SEXY TORAND, A SPELLING ENTERTEIMEN DAMA TOILETTE 100"
AB000079,Linea         ,Perfumeria
AB000079,CostoPromedio ,276.0
AB000079,CodigoCliente ,V561922
AB000079,NombreCliente ,Blythe Owen
AB000079,CodigoTienda  ,T43
AB000079,NombreTienda  ,Tienda 43
AB000079,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000079,Region        ,Norte
AB000079,Departamento  ,Chiquimula
AB000079,CodigoPlanta  ,P4
AB000079,NombrePlanta  ,Planta 4
AB000079,Region_1      ,Sur
AB000079,Departamento_1,Zacapa
AB000079,cantidad      ,14.0
AB000079,precio        ,414.0
AB000079,costo         ,327.06
AB000079,fecha         ,Wed Jul 01 00:00:00 CST 2009
AB000079,Descripcion   ,"90210 VERY SEXY TORAND, A SPELLING ENTERTEIMEN DAMA TOILETTE 100"
AB000079,Linea         ,Perfumeria
AB000079,CostoPromedio ,276.0
AB000079,CodigoCliente ,KS15919
AB000079,NombreCliente ,Feugiat Corp.
AB000079,CodigoTienda  ,T36
AB000079,NombreTienda  ,Tienda 43
AB000079,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000079,Region        ,Norte
AB000079,Departamento  ,Chiquimula
AB000079,CodigoPlanta  ,P1
AB000079,NombrePlanta  ,Planta 1
AB000079,Region_1      ,Norte
AB000079,Departamento_1,Guatemala
AB000079,cantidad      ,20.0
AB000079,precio        ,414.0
AB000079,costo         ,231.84
AB000079,fecha         ,Tue Jul 01 00:00:00 CST 2014
AB000080,Descripcion   ,"90210 VERY SEXY 2 TORAND, A SPELLING ENTERTEIMEN DAMA TOILETTE 100"
AB000080,Linea         ,Perfumeria
AB000080,CostoPromedio ,276.0
AB000080,CodigoCliente ,G311237
AB000080,NombreCliente ,Kamal Nichols
AB000080,CodigoTienda  ,T34
AB000080,NombreTienda  ,Tienda 43
AB000080,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000080,Region        ,Norte
AB000080,Departamento  ,Chiquimula
AB000080,CodigoPlanta  ,P8
AB000080,NombrePlanta  ,Planta 8
AB000080,Region_1      ,Sur
AB000080,Departamento_1,San Marcos
AB000080,cantidad      ,24.0
AB000080,precio        ,414.0
AB000080,costo         ,389.16
AB000080,fecha         ,Thu Sep 01 00:00:00 CST 2011
AB000080,Descripcion   ,"90210 VERY SEXY 2 TORAND, A SPELLING ENTERTEIMEN DAMA TOILETTE 100"
AB000080,Linea         ,Perfumeria
AB000080,CostoPromedio ,276.0
AB000080,CodigoCliente ,VU61112
AB000080,NombreCliente ,Convallis Convallis Corporation
AB000080,CodigoTienda  ,T11
AB000080,NombreTienda  ,Tienda 5
AB000080,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000080,Region        ,Norte
AB000080,Departamento  ,Baja Verapaz
AB000080,CodigoPlanta  ,P3
AB000080,NombrePlanta  ,Planta 3
AB000080,Region_1      ,Norte
AB000080,Departamento_1,El Progreso
AB000080,cantidad      ,8.0
AB000080,precio        ,414.0
AB000080,costo         ,207.0
AB000080,fecha         ,Tue Jul 01 00:00:00 CST 2014
AB000082,Descripcion   ,"90210 WHITE TORAND, A SPELLING ENTERTEIMEN DAMA TOILETTE 100"
AB000082,Linea         ,Perfumeria
AB000082,CostoPromedio ,236.0
AB000082,CodigoCliente ,N292842
AB000082,NombreCliente ,Carter Joyner
AB000082,CodigoTienda  ,T8
AB000082,NombreTienda  ,Tienda 43
AB000082,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000082,Region        ,Norte
AB000082,Departamento  ,Chiquimula
AB000082,CodigoPlanta  ,P4
AB000082,NombrePlanta  ,Planta 4
AB000082,Region_1      ,Sur
AB000082,Departamento_1,Zacapa
AB000082,cantidad      ,17.0
AB000082,precio        ,354.0
AB000082,costo         ,269.04
AB000082,fecha         ,Sat Jan 01 00:00:00 CST 2011
AB000083,Descripcion   ,A SCENT BY ISSEY MIYAKE ISSEY MIYAKE DAMA TOILETTE 100
AB000083,Linea         ,Perfumeria
AB000083,CostoPromedio ,711.0
AB000083,CodigoCliente ,QX64757
AB000083,NombreCliente ,Ligula Ltd
AB000083,CodigoTienda  ,T31
AB000083,NombreTienda  ,Tienda 43
AB000083,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000083,Region        ,Norte
AB000083,Departamento  ,Chiquimula
AB000083,CodigoPlanta  ,P5
AB000083,NombrePlanta  ,Planta 5
AB000083,Region_1      ,Norte
AB000083,Departamento_1,Petén
AB000083,cantidad      ,23.0
AB000083,precio        ,1066.5
AB000083,costo         ,693.225
AB000083,fecha         ,Mon Jun 01 00:00:00 CST 2015
AB000084,Descripcion   ,ACQUA DI GIO GIORGIO ARMANI DAMA TOILETTE 100
AB000084,Linea         ,Perfumeria
AB000084,CostoPromedio ,945.0
AB000084,CodigoCliente ,Y923456
AB000084,NombreCliente ,Aretha Foley
AB000084,CodigoTienda  ,T20
AB000084,NombreTienda  ,Tienda 42
AB000084,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000084,Region        ,Norte
AB000084,Departamento  ,Jalapa
AB000084,CodigoPlanta  ,P7
AB000084,NombrePlanta  ,Planta 7
AB000084,Region_1      ,Sur
AB000084,Departamento_1,Retalhuleu
AB000084,cantidad      ,10.0
AB000084,precio        ,1417.5
AB000084,costo         ,1247.4
AB000084,fecha         ,Wed Jun 01 00:00:00 CST 2005
AB000084,Descripcion   ,ACQUA DI GIO GIORGIO ARMANI DAMA TOILETTE 100
AB000084,Linea         ,Perfumeria
AB000084,CostoPromedio ,945.0
AB000084,CodigoCliente ,JT56112
AB000084,NombreCliente ,Sodales Incorporated
AB000084,CodigoTienda  ,T6
AB000084,NombreTienda  ,Tienda 43
AB000084,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000084,Region        ,Norte
AB000084,Departamento  ,Chiquimula
AB000084,CodigoPlanta  ,P8
AB000084,NombrePlanta  ,Planta 8
AB000084,Region_1      ,Sur
AB000084,Departamento_1,San Marcos
AB000084,cantidad      ,1.0
AB000084,precio        ,1417.5
AB000084,costo         ,1134.0
AB000084,fecha         ,Sun May 01 00:00:00 CST 2016
AB000085,Descripcion   ,ACQUA DI GIOIA GIORGIO ARMANI DAMA PERFUME 100
AB000085,Linea         ,Perfumeria
AB000085,CostoPromedio ,731.0
AB000085,CodigoCliente ,K965918
AB000085,NombreCliente ,Lucian Fleming
AB000085,CodigoTienda  ,T5
AB000085,NombreTienda  ,Tienda 43
AB000085,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000085,Region        ,Norte
AB000085,Departamento  ,Chiquimula
AB000085,CodigoPlanta  ,P3
AB000085,NombrePlanta  ,Planta 3
AB000085,Region_1      ,Norte
AB000085,Departamento_1,El Progreso
AB000085,cantidad      ,11.0
AB000085,precio        ,1096.5
AB000085,costo         ,953.9549999999999
AB000085,fecha         ,Wed Aug 01 00:00:00 CST 2007
AB000085,Descripcion   ,ACQUA DI GIOIA GIORGIO ARMANI DAMA PERFUME 100
AB000085,Linea         ,Perfumeria
AB000085,CostoPromedio ,731.0
AB000085,CodigoCliente ,LF88459
AB000085,NombreCliente ,Lorem Luctus Ut Institute
AB000085,CodigoTienda  ,T12
AB000085,NombreTienda  ,Tienda 5
AB000085,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000085,Region        ,Norte
AB000085,Departamento  ,Baja Verapaz
AB000085,CodigoPlanta  ,P10
AB000085,NombrePlanta  ,Planta 1
AB000085,Region_1      ,Norte
AB000085,Departamento_1,Guatemala
AB000085,cantidad      ,11.0
AB000085,precio        ,1096.5
AB000085,costo         ,975.885
AB000085,fecha         ,Thu Oct 01 00:00:00 CST 2009
AB000086,Descripcion   ,ADIDAS FRUITY RHYTHM ADIDAS DAMA TOILETTE 50
AB000086,Linea         ,Perfumeria
AB000086,CostoPromedio ,191.0
AB000086,CodigoCliente ,T489744
AB000086,NombreCliente ,Rafael Hale
AB000086,CodigoTienda  ,T5
AB000086,NombreTienda  ,Tienda 43
AB000086,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000086,Region        ,Norte
AB000086,Departamento  ,Chiquimula
AB000086,CodigoPlanta  ,P8
AB000086,NombrePlanta  ,Planta 8
AB000086,Region_1      ,Sur
AB000086,Departamento_1,San Marcos
AB000086,cantidad      ,25.0
AB000086,precio        ,286.5
AB000086,costo         ,277.905
AB000086,fecha         ,Sat Jul 01 00:00:00 CST 2006
AB000086,Descripcion   ,ADIDAS FRUITY RHYTHM ADIDAS DAMA TOILETTE 50
AB000086,Linea         ,Perfumeria
AB000086,CostoPromedio ,191.0
AB000086,CodigoCliente ,H162238
AB000086,NombreCliente ,Hillary Hale
AB000086,CodigoTienda  ,T38
AB000086,NombreTienda  ,Tienda 43
AB000086,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000086,Region        ,Norte
AB000086,Departamento  ,Chiquimula
AB000086,CodigoPlanta  ,P6
AB000086,NombrePlanta  ,Planta 6
AB000086,Region_1      ,Occidente
AB000086,Departamento_1,Quetzaltenango
AB000086,cantidad      ,3.0
AB000086,precio        ,286.5
AB000086,costo         ,206.27999999999997
AB000086,fecha         ,Sat Sep 01 00:00:00 CST 2012
AB000086,Descripcion   ,ADIDAS FRUITY RHYTHM ADIDAS DAMA TOILETTE 50
AB000086,Linea         ,Perfumeria
AB000086,CostoPromedio ,191.0
AB000086,CodigoCliente ,SN44569
AB000086,NombreCliente ,Ac Foundation
AB000086,CodigoTienda  ,T33
AB000086,NombreTienda  ,Tienda 43
AB000086,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000086,Region        ,Norte
AB000086,Departamento  ,Chiquimula
AB000086,CodigoPlanta  ,P8
AB000086,NombrePlanta  ,Planta 8
AB000086,Region_1      ,Sur
AB000086,Departamento_1,San Marcos
AB000086,cantidad      ,24.0
AB000086,precio        ,286.5
AB000086,costo         ,209.14499999999998
AB000086,fecha         ,Sun Oct 01 00:00:00 CST 2006
AB000086,Descripcion   ,ADIDAS FRUITY RHYTHM ADIDAS DAMA TOILETTE 50
AB000086,Linea         ,Perfumeria
AB000086,CostoPromedio ,191.0
AB000086,CodigoCliente ,ZK33632
AB000086,NombreCliente ,Rutrum Urna Nec Corp.
AB000086,CodigoTienda  ,T40
AB000086,NombreTienda  ,Tienda 43
AB000086,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000086,Region        ,Norte
AB000086,Departamento  ,Chiquimula
AB000086,CodigoPlanta  ,P2
AB000086,NombrePlanta  ,Planta 2
AB000086,Region_1      ,Norte
AB000086,Departamento_1,Escuintla
AB000086,cantidad      ,22.0
AB000086,precio        ,286.5
AB000086,costo         ,272.175
AB000086,fecha         ,Tue Aug 01 00:00:00 CST 2006
AB000088,Descripcion   ,ADIDAS FRESH VIBES ADIDAS DAMA TOILETTE 50
AB000088,Linea         ,Perfumeria
AB000088,CostoPromedio ,191.0
AB000088,CodigoCliente ,Q545442
AB000088,NombreCliente ,Deirdre Short
AB000088,CodigoTienda  ,T11
AB000088,NombreTienda  ,Tienda 5
AB000088,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000088,Region        ,Norte
AB000088,Departamento  ,Baja Verapaz
AB000088,CodigoPlanta  ,P4
AB000088,NombrePlanta  ,Planta 4
AB000088,Region_1      ,Sur
AB000088,Departamento_1,Zacapa
AB000088,cantidad      ,10.0
AB000088,precio        ,286.5
AB000088,costo         ,217.74
AB000088,fecha         ,Thu Nov 01 00:00:00 CST 2007
AB000088,Descripcion   ,ADIDAS FRESH VIBES ADIDAS DAMA TOILETTE 50
AB000088,Linea         ,Perfumeria
AB000088,CostoPromedio ,191.0
AB000088,CodigoCliente ,HW71671
AB000088,NombreCliente ,Proin Vel Arcu Ltd
AB000088,CodigoTienda  ,T11
AB000088,NombreTienda  ,Tienda 5
AB000088,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000088,Region        ,Norte
AB000088,Departamento  ,Baja Verapaz
AB000088,CodigoPlanta  ,P4
AB000088,NombrePlanta  ,Planta 4
AB000088,Region_1      ,Sur
AB000088,Departamento_1,Zacapa
AB000088,cantidad      ,14.0
AB000088,precio        ,286.5
AB000088,costo         ,212.01
AB000088,fecha         ,Sun Jul 01 00:00:00 CST 2007
AB000089,Descripcion   ,ADIDAS TROPICAL PASSION ADIDAS DAMA TOILETTE 50
AB000089,Linea         ,Perfumeria
AB000089,CostoPromedio ,191.0
AB000089,CodigoCliente ,S737426
AB000089,NombreCliente ,Cameron Mccoy
AB000089,CodigoTienda  ,T26
AB000089,NombreTienda  ,Tienda 42
AB000089,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000089,Region        ,Norte
AB000089,Departamento  ,Jalapa
AB000089,CodigoPlanta  ,P3
AB000089,NombrePlanta  ,Planta 3
AB000089,Region_1      ,Norte
AB000089,Departamento_1,El Progreso
AB000089,cantidad      ,18.0
AB000089,precio        ,286.5
AB000089,costo         ,217.74
AB000089,fecha         ,Wed Oct 01 00:00:00 CST 2008
AB000089,Descripcion   ,ADIDAS TROPICAL PASSION ADIDAS DAMA TOILETTE 50
AB000089,Linea         ,Perfumeria
AB000089,CostoPromedio ,191.0
AB000089,CodigoCliente ,J423476
AB000089,NombreCliente ,Wynter Yang
AB000089,CodigoTienda  ,T18
AB000089,NombreTienda  ,Tienda 5
AB000089,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000089,Region        ,Norte
AB000089,Departamento  ,Baja Verapaz
AB000089,CodigoPlanta  ,P2
AB000089,NombrePlanta  ,Planta 2
AB000089,Region_1      ,Norte
AB000089,Departamento_1,Escuintla
AB000089,cantidad      ,24.0
AB000089,precio        ,286.5
AB000089,costo         ,148.98000000000002
AB000089,fecha         ,Fri May 01 00:00:00 CST 2015
AB000089,Descripcion   ,ADIDAS TROPICAL PASSION ADIDAS DAMA TOILETTE 50
AB000089,Linea         ,Perfumeria
AB000089,CostoPromedio ,191.0
AB000089,CodigoCliente ,U748251
AB000089,NombreCliente ,Alice Black
AB000089,CodigoTienda  ,T41
AB000089,NombreTienda  ,Tienda 43
AB000089,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000089,Region        ,Norte
AB000089,Departamento  ,Chiquimula
AB000089,CodigoPlanta  ,P1
AB000089,NombrePlanta  ,Planta 1
AB000089,Region_1      ,Norte
AB000089,Departamento_1,Guatemala
AB000089,cantidad      ,25.0
AB000089,precio        ,286.5
AB000089,costo         ,203.41500000000002
AB000089,fecha         ,Thu Mar 01 00:00:00 CST 2007
AB000090,Descripcion   ,AGUA DE LOEWE ELLA LOEWE DAMA TOILETTE 100
AB000090,Linea         ,Perfumeria
AB000090,CostoPromedio ,731.0
AB000090,CodigoCliente ,PZ21836
AB000090,NombreCliente ,Ipsum Primis Foundation
AB000090,CodigoTienda  ,T35
AB000090,NombreTienda  ,Tienda 43
AB000090,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000090,Region        ,Norte
AB000090,Departamento  ,Chiquimula
AB000090,CodigoPlanta  ,P7
AB000090,NombrePlanta  ,Planta 7
AB000090,Region_1      ,Sur
AB000090,Departamento_1,Retalhuleu
AB000090,cantidad      ,20.0
AB000090,precio        ,1096.5
AB000090,costo         ,548.25
AB000090,fecha         ,Wed Aug 01 00:00:00 CST 2007
AB000090,Descripcion   ,AGUA DE LOEWE ELLA LOEWE DAMA TOILETTE 100
AB000090,Linea         ,Perfumeria
AB000090,CostoPromedio ,731.0
AB000090,CodigoCliente ,WL53371
AB000090,NombreCliente ,Condimentum Eget Volutpat Corp.
AB000090,CodigoTienda  ,T28
AB000090,NombreTienda  ,Tienda 42
AB000090,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000090,Region        ,Norte
AB000090,Departamento  ,Jalapa
AB000090,CodigoPlanta  ,P10
AB000090,NombrePlanta  ,Planta 1
AB000090,Region_1      ,Norte
AB000090,Departamento_1,Guatemala
AB000090,cantidad      ,3.0
AB000090,precio        ,1096.5
AB000090,costo         ,986.85
AB000090,fecha         ,Sat Jan 01 00:00:00 CST 2011
AB000091,Descripcion   ,AIRE LOCO LOEWE DAMA TOILETTE 100
AB000091,Linea         ,Perfumeria
AB000091,CostoPromedio ,831.0
AB000091,CodigoCliente ,X661493
AB000091,NombreCliente ,Marshall Carey
AB000091,CodigoTienda  ,T31
AB000091,NombreTienda  ,Tienda 43
AB000091,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000091,Region        ,Norte
AB000091,Departamento  ,Chiquimula
AB000091,CodigoPlanta  ,P6
AB000091,NombrePlanta  ,Planta 6
AB000091,Region_1      ,Occidente
AB000091,Departamento_1,Quetzaltenango
AB000091,cantidad      ,12.0
AB000091,precio        ,1246.5
AB000091,costo         ,922.41
AB000091,fecha         ,Thu Aug 01 00:00:00 CST 2013
AB000093,Descripcion   ,ALIEN THIERRY MUGLER DAMA PERFUME 50
AB000093,Linea         ,Perfumeria
AB000093,CostoPromedio ,986.0
AB000093,CodigoCliente ,NE19416
AB000093,NombreCliente ,Ac Ipsum Institute
AB000093,CodigoTienda  ,T10
AB000093,NombreTienda  ,Tienda 5
AB000093,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000093,Region        ,Norte
AB000093,Departamento  ,Baja Verapaz
AB000093,CodigoPlanta  ,P2
AB000093,NombrePlanta  ,Planta 2
AB000093,Region_1      ,Norte
AB000093,Departamento_1,Escuintla
AB000093,cantidad      ,8.0
AB000093,precio        ,1479.0
AB000093,costo         ,1405.05
AB000093,fecha         ,Thu Jun 01 00:00:00 CST 2017
AB000094,Descripcion   ,ALLURE CHANEL DAMA TOILETTE 100
AB000094,Linea         ,Perfumeria
AB000094,CostoPromedio ,1081.0
AB000094,CodigoCliente ,C214716
AB000094,NombreCliente ,Zoe Walter
AB000094,CodigoTienda  ,T32
AB000094,NombreTienda  ,Tienda 43
AB000094,Direccion     ,5 Calle 19-01 Calz. Jose Milla y Vidaurre
AB000094,Region        ,Norte
AB000094,Departamento  ,Chiquimula
AB000094,CodigoPlanta  ,P10
AB000094,NombrePlanta  ,Planta 1
AB000094,Region_1      ,Norte
AB000094,Departamento_1,Guatemala
AB000094,cantidad      ,7.0
AB000094,precio        ,1621.5
AB000094,costo         ,1005.33
AB000094,fecha         ,Sun May 01 00:00:00 CST 2011
AB000094,Descripcion   ,ALLURE CHANEL DAMA TOILETTE 100
AB000094,Linea         ,Perfumeria
AB000094,CostoPromedio ,1081.0
